Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Source,Наличные_USD_Покупка,Наличные_USD_Продажа,Безналичные_USD_Покупка,Безналичные_USD_Продажа,Наличные_KZT_Покупка,Наличные_KZT_Продажа,Безналичные_KZT_Покупка,Безналичные_KZT_Продажа,Наличные_EUR_Покупка,Наличные_EUR_Продажа,Безналичные_EUR_Покупка,Безналичные_EUR_Продажа,Наличные_RUB_Покупка,Наличные_RUB_Продажа,Безналичные_RUB_Покупка,Безналичные_RUB_Продажа
2024-10-01,31.1035,223 919.50,227 278.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,20,144 868.00,147 041.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,10,72 876.00,73 022.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,5,37 245.00,37 357.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,2,15 616.00,15 678.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,1,8 388.50,8 430.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-01,100,715 375.50,736 837.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,2.00,15 947.50,16 011.50,NBKR,,,,,,,,,,,,,,,,
2024-10-02,100.00,726 366.00,748 157.00,NBKR,,,,,,,,,,,,,,,,
2024-10-02,31.1035,227 421.00,230 832.00,NBKR,,,,,,,,,,,,,,,,
2024-10-02,10.00,74 153.50,74 301.50,NBKR,,,,,,,,,,,,,,,,
2024-10-02,5.00,37 966.00,38 080.00,NBKR,,,,,,,,,,,,,,,,
2024-10-02,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-02,1.00,8 612.00,8 655.50,NBKR,,,,,,,,,,,,,,,,
2024-10-02,20,146 971.00,149 175.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,50,364 076.50,374 999.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,31.1035,227 188.00,230 596.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,10,73 928.50,74 076.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,5,37 772.00,37 885.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,2,15 828.00,15 891.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,1,8 495.50,8 538.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-02,100,725 879.00,747 655.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-03,100.00,725 936.00,747 714.00,NBKR,,,,,,,,,,,,,,,,
2024-10-03,31.1035,227 287.00,230 696.50,NBKR,,,,,,,,,,,,,,,,
2024-10-03,10.00,74 110.00,74 258.50,NBKR,,,,,,,,,,,,,,,,
2024-10-03,5.00,37 944.50,38 058.50,NBKR,,,,,,,,,,,,,,,,
2024-10-03,2.00,15 939.00,16 003.00,NBKR,,,,,,,,,,,,,,,,
2024-10-03,1.00,8 608.00,8 651.00,NBKR,,,,,,,,,,,,,,,,
2024-10-03,100,725 449.50,747 213.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,31.1035,227 054.50,230 460.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,20,146 885.00,149 088.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,10,73 885.50,74 033.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,5,37 750.50,37 864.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,2,15 819.00,15 882.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,1,8 491.00,8 533.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-03,50,363 861.50,374 777.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-04,100.00,722 838.00,744 523.00,NBKR,,,,,,,,,,,,,,,,
2024-10-04,31.1035,226 323.50,229 718.50,NBKR,,,,,,,,,,,,,,,,
2024-10-04,10.00,73 800.00,73 947.50,NBKR,,,,,,,,,,,,,,,,
2024-10-04,5.00,37 789.50,37 903.00,NBKR,,,,,,,,,,,,,,,,
2024-10-04,2.00,15 877.50,15 941.00,NBKR,,,,,,,,,,,,,,,,
2024-10-04,100,722 353.00,744 023.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,1.00,8 577.00,8 620.00,NBKR,,,,,,,,,,,,,,,,
2024-10-04,31.1035,226 092.50,229 484.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,20,146 267.50,148 461.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,10,73 577.00,73 724.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,5,37 597.50,37 710.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,2,15 760.00,15 823.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,1,8 462.00,8 504.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-04,50,362 314.50,373 184.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,100,725 049.50,746 801.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,50,363 663.00,374 572.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,31.1035,226 931.50,230 335.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,20,146 807.00,149 009.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-05,5,37 732.50,37 845.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,2,15 814.00,15 877.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,1,8 489.00,8 531.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-05,10,73 847.00,73 994.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-06,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-07,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-07,100.00,725 534.50,747 300.50,NBKR,,,,,,,,,,,,,,,,
2024-10-07,10.00,74 070.00,74 218.00,NBKR,,,,,,,,,,,,,,,,
2024-10-07,31.1035,227 162.00,230 569.50,NBKR,,,,,,,,,,,,,,,,
2024-10-07,2.00,15 931.00,15 995.00,NBKR,,,,,,,,,,,,,,,,
2024-10-07,1.00,8 604.00,8 647.00,NBKR,,,,,,,,,,,,,,,,
2024-10-07,5.00,37 924.50,38 038.50,NBKR,,,,,,,,,,,,,,,,
2024-10-08,1.00,8 579.50,8 622.00,NBKR,,,,,,,,,,,,,,,,
2024-10-08,100.00,723 056.50,744 748.00,NBKR,,,,,,,,,,,,,,,,
2024-10-08,31.1035,226 391.50,229 787.50,NBKR,,,,,,,,,,,,,,,,
2024-10-08,10.00,73 822.00,73 969.50,NBKR,,,,,,,,,,,,,,,,
2024-10-08,5.00,37 800.50,37 914.00,NBKR,,,,,,,,,,,,,,,,
2024-10-08,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-08,100,722 576.50,744 254.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,2.00,15 881.50,15 945.50,NBKR,,,,,,,,,,,,,,,,
2024-10-08,31.1035,226 165.50,229 558.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,20,146 318.00,148 512.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,10,73 604.00,73 751.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,5,37 613.50,37 726.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,2,15 769.00,15 832.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,1,8 469.50,8 511.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-08,50,362 429.00,373 301.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-09,100.00,725 835.00,747 610.00,NBKR,,,,,,,,,,,,,,,,
2024-10-09,31.1035,227 255.50,230 664.50,NBKR,,,,,,,,,,,,,,,,
2024-10-09,10.00,74 100.00,74 248.50,NBKR,,,,,,,,,,,,,,,,
2024-10-09,5.00,37 939.50,38 053.50,NBKR,,,,,,,,,,,,,,,,
2024-10-09,2.00,15 937.00,16 001.00,NBKR,,,,,,,,,,,,,,,,
2024-10-09,1.00,8 607.00,8 650.00,NBKR,,,,,,,,,,,,,,,,
2024-10-09,100,725 355.50,747 116.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,50,363 818.00,374 733.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,31.1035,227 030.00,230 435.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,20,146 873.50,149 077.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,10,73 882.00,74 029.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,5,37 752.50,37 866.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,2,15 824.50,15 888.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-09,1,8 497.00,8 539.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-10,100.00,719 015.50,740 586.00,NBKR,,,,,,,,,,,,,,,,
2024-10-10,31.1035,225 134.50,228 511.50,NBKR,,,,,,,,,,,,,,,,
2024-10-10,10.00,73 417.00,73 564.00,NBKR,,,,,,,,,,,,,,,,
2024-10-10,5.00,37 598.00,37 711.00,NBKR,,,,,,,,,,,,,,,,
2024-10-10,2.00,15 801.50,15 864.50,NBKR,,,,,,,,,,,,,,,,
2024-10-10,1.00,8 539.00,8 581.50,NBKR,,,,,,,,,,,,,,,,
2024-10-10,50,360 408.50,371 220.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,31.1035,224 908.50,228 282.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,20,145 510.00,147 692.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,10,73 200.00,73 346.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,5,37 411.50,37 524.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,2,15 688.00,15 751.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,1,8 429.00,8 471.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-10,100,718 536.00,740 092.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,50,362 913.00,373 800.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,100.00,724 014.50,745 735.00,NBKR,,,,,,,,,,,,,,,,
2024-10-11,31.1035,226 689.50,230 090.00,NBKR,,,,,,,,,,,,,,,,
2024-10-11,10.00,73 918.00,74 065.50,NBKR,,,,,,,,,,,,,,,,
2024-10-11,5.00,37 848.50,37 962.00,NBKR,,,,,,,,,,,,,,,,
2024-10-11,2.00,15 901.00,15 964.50,NBKR,,,,,,,,,,,,,,,,
2024-10-11,1.00,8 589.00,8 631.50,NBKR,,,,,,,,,,,,,,,,
2024-10-11,1000,7 378 681.00,7 422 953.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,20,146 516.00,148 714.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,31.1035,226 468.50,229 865.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-11,10,73 705.00,73 852.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,5,37 661.50,37 774.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,2,15 793.00,15 856.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,1,8 483.50,8 526.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-11,100,723 539.00,745 245.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,100,731 531.00,753 477.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,50,366 909.00,377 916.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,1000,7 458 601.50,7 503 353.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,31.1035,228 954.50,232 389.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-12,10,74 504.00,74 653.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,5,38 061.00,38 175.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,2,15 953.00,16 016.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,1,8 563.50,8 606.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-12,20,148 114.50,150 336.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-13,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-14,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-14,100.00,732 006.50,753 967.00,NBKR,,,,,,,,,,,,,,,,
2024-10-14,10.00,74 718.00,74 867.50,NBKR,,,,,,,,,,,,,,,,
2024-10-14,31.1035,229 175.50,232 613.00,NBKR,,,,,,,,,,,,,,,,
2024-10-14,2.00,16 060.00,16 124.00,NBKR,,,,,,,,,,,,,,,,
2024-10-14,1.00,8 668.50,8 711.50,NBKR,,,,,,,,,,,,,,,,
2024-10-14,5.00,38 248.50,38 363.50,NBKR,,,,,,,,,,,,,,,,
2024-10-15,1.00,8 685.00,8 728.50,NBKR,,,,,,,,,,,,,,,,
2024-10-15,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-15,100.00,733 683.50,755 694.00,NBKR,,,,,,,,,,,,,,,,
2024-10-15,31.1035,229 697.00,233 142.50,NBKR,,,,,,,,,,,,,,,,
2024-10-15,10.00,74 886.00,75 036.00,NBKR,,,,,,,,,,,,,,,,
2024-10-15,5.00,38 332.50,38 447.50,NBKR,,,,,,,,,,,,,,,,
2024-10-15,2.00,16 093.50,16 157.50,NBKR,,,,,,,,,,,,,,,,
2024-10-15,1000,7 475 432.50,7 520 285.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,31.1035,229 480.50,232 922.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,50,367 643.00,378 672.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,20,148 357.00,150 582.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,10,74 683.00,74 832.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,5,38 156.50,38 271.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,2,15 985.50,16 049.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,1,8 580.00,8 623.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-15,100,733 245.50,755 243.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,1.00,8 669.00,8 712.50,NBKR,,,,,,,,,,,,,,,,
2024-10-16,100.00,732 075.50,754 037.50,NBKR,,,,,,,,,,,,,,,,
2024-10-16,31.1035,229 196.50,232 634.50,NBKR,,,,,,,,,,,,,,,,
2024-10-16,10.00,74 725.00,74 874.50,NBKR,,,,,,,,,,,,,,,,
2024-10-16,5.00,38 252.00,38 367.00,NBKR,,,,,,,,,,,,,,,,
2024-10-16,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-16,2.00,16 061.50,16 125.50,NBKR,,,,,,,,,,,,,,,,
2024-10-16,1000,7 459 351.50,7 504 107.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,20,148 035.50,150 256.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,50,366 839.00,377 844.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,31.1035,228 980.00,232 415.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,10,74 522.00,74 671.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,5,38 076.00,38 190.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,2,15 953.50,16 017.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,1,8 564.00,8 607.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-16,100,731 637.50,753 586.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-17,100.00,739 277.50,761 455.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,31.1035,231 437.00,234 908.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,10.00,75 446.50,75 597.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,5.00,38 612.50,38 728.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,2.00,16 204.50,16 269.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,1.00,8 740.50,8 784.50,NBKR,,,,,,,,,,,,,,,,
2024-10-17,1000,7 531 144.00,7 576 331.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,100,738 839.50,761 004.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,31.1035,231 220.50,234 688.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,20,149 475.50,151 718.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,10,75 243.50,75 394.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,5,38 436.50,38 552.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,2,16 097.00,16 161.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,1,8 636.00,8 679.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-17,50,370 667.50,381 787.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,1.00,8 778.00,8 822.00,NBKR,,,,,,,,,,,,,,,,
2024-10-18,100.00,743 016.00,765 306.00,NBKR,,,,,,,,,,,,,,,,
2024-10-18,31.1035,232 599.50,236 088.50,NBKR,,,,,,,,,,,,,,,,
2024-10-18,10.00,75 821.00,75 972.50,NBKR,,,,,,,,,,,,,,,,
2024-10-18,5.00,38 800.00,38 916.50,NBKR,,,,,,,,,,,,,,,,
2024-10-18,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-18,1000,7 568 528.00,7 613 939.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,2.00,16 279.00,16 344.00,NBKR,,,,,,,,,,,,,,,,
2024-10-18,50,372 537.50,383 713.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,1,8 673.00,8 716.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,2,16 171.00,16 236.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,5,38 628.00,38 743.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,100,742 578.00,764 855.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,20,150 223.50,152 476.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,31.1035,232 383.00,235 869.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-18,10,75 618.00,75 769.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,1,8 737.50,8 781.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,2,16 300.50,16 366.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,5,38 953.50,39 070.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,10,76 269.00,76 421.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,20,151 523.50,153 796.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,31.1035,234 405.00,237 921.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,50,375 789.00,387 062.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,100,749 079.00,771 551.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,1000,7 633 538.00,7 679 339.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-19,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-20,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-21,1.00,8 842.50,8 887.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,2.00,16 408.50,16 474.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,5.00,39 125.50,39 243.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,10.00,76 472.00,76 625.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,31.1035,234 621.50,238 141.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,100.00,749 516.50,772 002.00,NBKR,,,,,,,,,,,,,,,,
2024-10-21,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-22,100.00,756 100.00,778 783.00,NBKR,,,,,,,,,,,,,,,,
2024-10-22,31.1035,236 669.50,240 219.50,NBKR,,,,,,,,,,,,,,,,
2024-10-22,10.00,77 131.50,77 285.50,NBKR,,,,,,,,,,,,,,,,
2024-10-22,5.00,39 455.00,39 573.50,NBKR,,,,,,,,,,,,,,,,
2024-10-22,2.00,16 539.50,16 605.50,NBKR,,,,,,,,,,,,,,,,
2024-10-22,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-22,1000,7 699 372.00,7 745 568.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,1.00,8 908.00,8 952.50,NBKR,,,,,,,,,,,,,,,,
2024-10-22,50,379 090.50,390 463.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,31.1035,236 457.50,240 004.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,20,152 839.50,155 132.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,10,76 933.50,77 087.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,5,39 286.50,39 404.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,2,16 435.00,16 500.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,1,8 806.00,8 850.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-22,100,755 684.00,778 355.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-23,100.00,756 114.00,778 797.50,NBKR,,,,,,,,,,,,,,,,
2024-10-23,31.1035,236 673.50,240 224.00,NBKR,,,,,,,,,,,,,,,,
2024-10-23,10.00,77 132.50,77 287.00,NBKR,,,,,,,,,,,,,,,,
2024-10-23,5.00,39 456.00,39 574.00,NBKR,,,,,,,,,,,,,,,,
2024-10-23,2.00,16 540.00,16 606.00,NBKR,,,,,,,,,,,,,,,,
2024-10-23,1.00,8 908.50,8 953.00,NBKR,,,,,,,,,,,,,,,,
2024-10-23,1000,7 699 509.50,7 745 706.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,100,755 698.00,778 369.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,31.1035,236 462.00,240 009.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,20,152 842.00,155 135.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,10,76 935.00,77 089.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,5,39 287.00,39 405.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,2,16 435.00,16 501.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,1,8 806.50,8 850.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-23,50,379 097.50,390 470.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-10-24,100.00,756 100.00,778 783.00,NBKR,,,,,,,,,,,,,,,,
2024-10-24,31.1035,236 669.50,240 219.50,NBKR,,,,,,,,,,,,,,,,
2024-10-24,10.00,77 131.50,77 285.50,NBKR,,,,,,,,,,,,,,,,
2024-10-24,5.00,39 455.00,39 573.50,NBKR,,,,,,,,,,,,,,,,
2024-10-24,2.00,16 539.50,16 605.50,NBKR,,,,,,,,,,,,,,,,
2024-10-24,1.00,8 908.00,8 952.50,NBKR,,,,,,,,,,,,,,,,
2024-10-24,1000,7 699 372.00,7 745 568.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,100,755 684.00,778 354.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,31.1035,236 457.50,240 004.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,20,152 839.50,155 132.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,10,76 933.50,77 087.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,5,39 286.50,39 404.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,2,16 435.00,16 500.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-10-24,1,8 806.00,8 850.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
